NU_INSCRICAO,NU_NOTA_MT
92a25eee14554806f081869cc9dac868fd1860fb,449.6307911686809
1f12a9b01eb9ef227a5482f498f3354bd485d9a3,426.56382226450864
acfcaf61fe2a8ec90ea2648c3125b7dc4dd13b74,452.45971292426765
7ec2f787b9f57044bd98c0d4854f521c9f9ec635,519.6839759228408
e8d2d318a1e057e9cac8384f1269a86c4b36e0a7,444.83269765303885
1730807e4916c5f7e8ab21e02ac5657bcea3e732,0.0
b45fb481022f31dd47c63c1c3e2ccc3b5915b67d,455.87732140644107
1a46d99716282410d1170f0f35069b34e34415d4,454.4930139485442
0467e022da4ef897f666bc76f31e1bc8976f7e92,467.9623541438317
993aca0d5eac6741117947c82a3647102096255e,449.5864427777422
94c96ade6ade21deb080bba6aad537fc4f195d47,494.29918706336167
36bb672077a46a3e4755cef90437a616d28bdf23,444.6346411259511
e406adf1d4712381dcd4d1c9d78fc9d7f14ff450,435.591929285287
328ca19128d276eb4fbc309c54ec7f346c803d2f,762.71979890182
27cdb62f0a2a5467efeb30aafbf246ed2320c532,432.9085431538173
c52cae37c3653620bbec72264c502f45ca2a8671,0.0
f9ef2695eb0986666093945894b8f2fee351bf22,490.68640941878726
2178c497293d0cab01ce74f5105b1a398fb12d8e,0.0
e21faa0c07406dde71ec02f266b19b314ba8b0e2,0.0
8a021391cdaac100dab56c59284bd50137a74129,543.1619149296803
12ee0df69325d97cb95404958c4acf4112aeab8a,0.0
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,486.0227209292976
66cf0f8b5af2466f9616fd15c0c10344df84982a,0.0
720ef6c1d6cb4978762fb0edf4e55fd8303fe35a,449.3718494133796
60edc5708acd60680891ea15379dd07c7a5924ff,0.0
b9f786712775e0d1d735398d710b01f404c985a3,424.8219369960354
564958997e204bda06fbe90afc4722805c78a855,572.6414889631222
36f38ea81d1305770cd5153f1e1667fe8a1eb47f,427.2313207393587
527098f4ee3ceb5c393981930d23b8fe154f4db9,0.0
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,479.15784414389293
8296743fdd105ce9183561cf5b359b0a3781465e,431.0768897250967
a3b79e8c739832c77df2ba6bcdb23a7518155a33,0.0
6602c7f15a1fdd082265b64976448c6809df792d,443.3901013148306
31ae66f0fe024acae4490915c348e487f2367574,515.3449594354801
81901aa980653106e64863d957387d24e2c00af3,428.0994393183154
28e10d1bd0b6effe0edd503446ebda948ad240ad,436.4855768323907
53a7ee52a87f80241e2ca13c923e06b72bf3a059,425.5526072143542
50be5f75fdaedae454b0c3d63b7277854bd08d8f,0.0
82bbb4f6c87f03eecd6a3eb7d03a398bb82d155d,0.0
0e2c166db6aa7deccbe4896423a1d68f6d57b0f1,586.2989518724778
d1e2b5c758988b6d69e90aedab3e02cae47d61c4,0.0
02681b5c893b94db204713cb4b20dde6fc3f2f95,529.2025219372771
6ce4c0e0784b3881b36b3d1c047ac6ad121681da,445.3106255424182
829dd51f77f3ae74c2216de2d86139bd0a03367c,0.0
28c6829e69879bc1d34db1cd51b89562d3cc596b,508.3946946764468
ecb9f0d7a261c9f27865ea22f2e643701f721eb6,456.3491982448849
96715a069fbcb2e84b26a01563921962ccc4601e,0.0
923538833160e8432636c88e8119378a43b3d766,447.28253617542407
aacb834258765a2959ee63c57d2be4923d11a696,460.87799251306245
c32e484025571dd94255a77f21de08ab8d2aaba8,487.71946903459644
d425deeec0a3c7006f14d732eff8933d5155067f,495.17756550772356
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,465.3390766515857
716a178e9a6f7791b820da77879943ac9040a547,456.85778691972206
430212cd8767ef2bff8cda0f61729203fef7523e,439.91347687711
e97d33221238e445688a0e984778d4ecac788be2,475.7286042254324
695c9481580951d830c4431fc6c9dee778ba9ca1,0.0
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,498.79960210847975
0411742cbb54fe1b6927b25f0bb52b885828c828,445.48476631802
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,426.5768370949886
bc40729846bf209b06e2a9a890e01d4e6780f5b4,0.0
e4e7a38b58319ad0a5cde4848622b21783c907e9,466.8140146004171
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,572.2834898104832
aec1b63c3f0c9554e533752d8fe138ca82101d4a,440.8309257585571
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,465.04495645963476
4b48d500ba4410546ce01f7f6d44bcbafa73994f,432.6748534258222
edf33c347c866d26872f540bcc1f6ae415f3294c,452.5167751278864
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,498.0722121369438
3a265ea6ebdc4eb2520db912adf5592f03b3d634,427.61248425589247
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,0.0
0ade5488fd62db34c11a369bdbb4327faacc1635,0.0
e418fbb77e6ff4103205f3b7f6a66d53183d809b,453.1115404150909
8ddbfe70cd41135cb6f125335a48d100789edbf7,423.7868697166625
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,0.0
1d3e406d0223d4cb0328850d689ba9fcadf62776,429.31476106964743
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,0.0
ecaf075653faf2dcdf946c0ce50629f5083347c0,469.9057783514007
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,475.774872633152
d43894c5e83bb3a7e5000636295b0b050de19309,0.0
5b7877d12550dd35d27a02b66a13f2a27bce11ca,436.44065141070456
18f800ec03e33ebad5fb97aa8465dd3e5961337e,437.2072812698374
bb39cc6296f2c9da3963994899c5c34b50965720,0.0
76facda8958cbaf5dba09a4d35d3b4de7596a49d,0.0
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,488.98703441111536
e887be276bf553575b20ed1a0de8833d9cb7e247,0.0
cc8794762ffa592758b5117d67e0d02e2e8b9c49,508.91266936626204
894d277c608610fa8c31db531f64582b9569b2e9,438.22203639491033
b2e029961aa0f20071b74708e0d97e6f200ec582,454.7266153370735
12c7d85e168b09a0278df140a22bcb0052a59b0a,431.14239762306596
64c4892488a9c6281bdabf467a0b5a6382d248e6,490.28804781950544
944e790f6e64eccf6df361247858165f17dd7abb,0.0
ac112e94587e6e4249b7182329ee5a5040ae94ea,519.0156658853107
a58cf11e498228f9aaca92b0c49f955a6163fb59,434.91773468096807
e8c84701c041b7f3b39f3125a0449fa633589fbe,497.70563868230886
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,601.4206689994194
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,0.0
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,429.1855402056398
e64ad901853230e396be49311ea98121c348fac6,464.26544857319516
8532af19be3729ea233c1f29e4c015820fc7fb3a,475.5379628887492
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,443.17888430905197
26853fd075fe27954772c3070997635b94f32b83,427.61067855920896
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,520.3198216592251
574ec310dee846f9ae8eb278480257d463f6fbcc,480.5869997681187
ebb32b8df4ff9b202ba904f310724ce230cb4305,0.0
8a46e35787225c3e7adef2b998ad9c93a952106b,503.86591991977167
b62bf908b504e8c6898777a7f5b88afed358caea,440.75865034665816
10d22971ca4f53fc62d02905809ff1c37fbb68fc,584.2676769715757
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,436.38621504928204
cad47b624b484cb16291449cee30707a46c20199,0.0
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,571.8930437253057
bb6c0df09cb6663f142ce6da382b804353453af2,0.0
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,455.59494723348143
7bd0affe1bdd3681a0faecd80a3d48c023b986de,0.0
d76614020539405f481c0f5ffb9e6f88a0bf21b7,444.59108924029016
5ce2df96a99343819ead41bf242044177439696d,0.0
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,0.0
a9216c3fc0c0bf14cda0ca26a71c205458b74896,0.0
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,473.5149190678225
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,449.37508463120264
176b027cd932b17fcb6f119cfcef338a175062b8,427.0010169188314
41474f2dda61d97f38ba79906d3dbcce223d1bd1,508.66330766738366
421eb738f9e2ea73e5f4227c915762d6421102ac,0.0
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,488.01312602126677
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,0.0
134d96275e3893946c3a0e1d59f86b336fe64f6e,0.0
d4e97da32ccb6987ec074aa48c24ce949c05a78c,435.47969815344555
fa556e489987a0588e9a8edb5327e2bde1679670,0.0
95c1d266a2524560761df98b376c17604733a6ad,524.1433479333946
c11c4303d2632cde64105a35554ecb77a8564260,456.2117074441373
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,475.8690533794654
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,545.9252167821227
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,449.3580433043152
580c34923cbde328e0aef1641dd02033fc862c04,449.66328617388365
156e1fb82056b0f6953c443446eb4dcceed7c03b,0.0
29d8bf198da9caa59047268faca60207da24d1b7,522.0645236419235
1b3f80a1cd9fff0408e96169fcaf006936b34fed,452.6312911469219
b5932043b62e0c58e16e2cc2c9d5489390e5c895,452.46803601676316
99092cc60948943c59d68d62ed81a75a03059113,456.92089172343685
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,0.0
dd69fca6f17420dc911016a79e70583ca7ea330d,441.28167004341265
d387995af060965fb9d18973f3dbf4904f071066,426.7158092759846
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,453.30063731035597
543674772357cf9d8a7a8e7dfb89384af80ec30e,492.5292205663277
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,441.17138841359576
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,0.0
0736d379ea0962e316ce84cce8e883321be36abb,430.7889507115948
98cc842c547c69a0d27776e272fd8b61131b0b37,428.46404840788716
890b7696fa85ca2b3e90b3951efec2135e88d5cf,453.24349044578497
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,738.6795034271034
d84b48f7dc7a6e387e6e985525143589754c5b13,455.6894428398232
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,480.256954909565
dc4fe9d4124d9278f58f6f999711116a3fe58be7,463.74434777670035
f6624d763619c0898b34dc02adf06f53a1721cd0,446.4798074049713
60b1c12559860e7ad966da4c4db5c78e17278fc0,501.24304696028594
a3f3dcb89101d86171f8bb4f4f57939717cf298a,0.0
4f365503582b97ea96462d0d36895a5e7f5926df,429.9011507497688
c80869804effb21d50cc8fff3f4c27ba5521240c,423.60858347218124
d0f351638d60e84b890a498d69c9a7961cdcdf36,432.2194805383711
48e8ec135997ff3676648d5c144c3c7150a7bbb1,433.73353640739003
45484014aefd10ea3e4b08fb93e66c251709cca6,435.30692376625683
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,440.6144413170111
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,424.9735616591925
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,568.3974679728412
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,439.0116933181365
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,557.1870448592845
c83c66733c5bd90a59996e473bb69e44f6522976,439.0488455462723
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,0.0
4c373daf5547a6292c4905696c148ec83f95f083,0.0
4549620b5459bb28990580f4ca0b4c2adc5b1a68,0.0
87f89c855f377c5b100ad2986cc6569e31d94a98,540.4767633468718
d0d8601aab147c191ae37365a930c1ed3eb0414b,0.0
9a25537903e8e7eab1dfb357903d241e24e86fb8,0.0
eaecf3dd32668664e1dcc2d6c7a69042824806a6,433.5242103505662
d19fa85793fcb8ae3126d10592c9c57d3b32971f,0.0
c59b370d3aa06b68878c836bceac844953d74972,438.3435687919584
5a6d397150d1a9e9c82e120f92d1e782da34bddb,0.0
b2128312e70fdb830091aecb6b27d82617e2e226,429.8597140622694
8257941af168c0cc15f28bd596fd922352dae732,429.0298959661587
854ce153823802674f35bbe1ec010b12e9b3a56f,429.6084008365761
27f1db4e266b154f6f7fbef9c225fab472652a7b,440.39882629175634
11b90bed4a05d11169f308370faf81d6e9ca2c4f,436.2713553735664
5c55b7aeae6cb75ec715b4629812175239e45c15,0.0
1391c7de937e0fea2ad23ebb111e513bf2aca2af,0.0
e9488c35627294cd8f5a809c0667aef7a3f0d465,0.0
39c22d725a24b290af887b25175ae0a8d560db4b,0.0
e001e1d73163c327a4d800697b1b36cd6921f60d,465.8186422430497
b83424ca8973e4b2eebf6eb9e26e842999432d22,423.8534946699748
202da3f471204ad489ebf0c3856437337534112d,0.0
912d751c54b46c860c5ba61666fc6fc59ca2689d,423.3867984765985
8376d681a277c58f06ab633a06eaa66391126246,0.0
e114f7b197069bde8e158a0dbeaa022dd0c4e280,442.96166113320135
fa84edf183bd459ea9394d77bdc191683a75ff66,568.2592488965444
76190ff09a736ff83169394b770699b2709c5a27,467.40791109640463
515db15df8581ae72bb8e8358833016adee74e02,450.69273194704465
e2a05053c19e6fba60d0e582e6c7f371728a7106,450.52213811230064
66c14322296ac259374ec98c5c3bb2bd67ba25e9,0.0
2378556841bc8d5746f2b94d6adefc2db20f9518,518.1354421584438
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,0.0
796d558152d241567f8a72b535a5e36fe78886f3,431.794193265899
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,511.99328491401917
3c748fc7a94edb7ac1484373751ffa8574a3281d,439.77962369557065
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,427.57719794327863
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,0.0
10a1e8808e744c619376bff659f859cd71e8c41d,437.96724615853634
fc959dafc37dde3f173f083486d84ce5c817443f,433.1186991008501
6979d91c0a1903a336c640e14eed100821a0e24d,451.25226649580264
d4e37c4c1235ce014392f6c8ba0436f195b9e459,511.7981492484915
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,0.0
565a955a60c6073157aa869c0351c626a7171ef3,524.1480200279052
5697c01ee87a008056ebc0993a1028b41a26d251,0.0
99be797e423b5ae08fe342ea772738f71975df47,690.7482657119517
b579ea83f2d6c15b2c717d16a89827d65f39904b,459.7190006872962
e9373b5c22567bec508f2fa2580e4dc3ff687caa,521.3468128617245
a465af361b68bd536dd8bf61d522b9b21755ab60,514.0211393100873
c8feec2a94d996d03534ce935dec7a034667f107,779.5086010907105
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,476.6622866897962
f4f7888cfe88b7a3b0f3d94749921976353ae82c,473.90967427087156
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,472.50697983339614
2e466f15ac7b80870736fac2d0cf4bd7f362e852,438.252288301502
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,0.0
fc83a5c665f70f39b4c7d326118cbf21a898e660,601.8731458825978
c26fbd904781a4f6c37a8f8969778f687c6c1424,0.0
ced4913c2220be57c54bc9f87bb4f441d5976671,449.06977043464167
880ade460a231d722e8bb0e4d17f3c8f77663d37,426.01892777019503
7c869f5b89ddf3130c87011b6508ee59e32682c5,444.6085334742178
9027f65d4e576928ca59690c280050c53d66506a,664.6930739463137
09eb415bcb9842d207139c8bddf32427a134d51e,511.134937504301
f8224c83e27f4921df62876f7ff660b1dab3d974,479.990558994417
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,0.0
dfec3182aec0997207e0845b072498065ec89aac,665.436294723919
d653549f6d0ba70e2113b2cc56e9a83e331d2462,564.4239571705376
e95674df974af80342f676ca9e3540aecec2b8dc,493.91093538412053
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,556.0405887058348
2b7b15015ab18dc51893827c7e3f01d931a70410,0.0
22d86e8b43a9412df86ec15ac231b9919e3ec905,454.990529734703
1c61035799f6afe7f44c1fb68567d7a8945c3943,572.1179524122014
d5ed4b8732b0d7127a64f7e71137d321c56cc198,431.413542745941
63edbbe59337f861a710bee4fe8a691d231f23da,425.6927241145788
f62bf9257782d839d38f84376b79611ed0de655d,0.0
cf14952b5b09ad1a9497769e3a08da2fd74c6102,0.0
21b8ef230efbfca6b5f15b36a3243d76ed390967,496.1749317210687
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,424.24155739300556
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,0.0
3de3c134579726fe4606b7a05f82ce19f00adb09,676.9573872839159
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,429.01249761016595
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,426.8362042429858
520c60d32fd2af8be76abd332859b36d8ae45900,448.4450604490076
6cb6e2310b52c2898e500f81bea938446592568b,489.1860162786209
0193b535914e1c5a445bede11a408bf1709cd3cb,458.6150744172832
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,471.54136987019524
c512a461034cd90a9c5f1a32332b748041cfeba3,0.0
6f77bbe0fc418131d06d15f50b30073eae680dbb,0.0
9b378e3937af8e97d4753cdf0c8917306354aaaf,453.73588129642667
1c92f54a5fe563622a0e23cf116461a7e147efd8,533.7897451186982
90facc45f7578775e3278aa0bd4fb59dad4d37c1,445.8609342200549
563bd02a1204c85e79026a020ba5af29bce95c12,0.0
c8062c4cc7e023996bd37b87295f5a2957ddb172,470.89822933986903
ea7cc5987f9cc7f756d501961f64fa5769013823,0.0
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,560.0971254731488
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,433.10509884407145
1b61f7e184c7040ae4cea725153965e1f7f75308,431.52868791154054
aea68e00d370c2a0cfd02bf868824dec427bf23a,0.0
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,0.0
95a9c65324583892b2d1a0c1c5163488f92d4a6d,424.4153462023016
5b7e7632cf766876026d0da6aa7c6df77bc13438,443.290576107372
a3be14b06b7aef01331da18e7a1678222b563151,0.0
92b8965cf3fb76d11e5061f26e577c23d212b9c5,0.0
96fd0462597b8cf21b1e918c1947106cd8359e5d,510.92819566263705
5c1cef937c40bf8c30c119160bedde7ef679454e,604.6168265096741
27dce80bee1eadbcd82bc7d09adb063e116870f6,0.0
271a7e5b703fc3f29f6669415048a760e6355c5b,0.0
e39fbeab552a4b6492346d821d095c3a0d691555,444.0974259947816
93694c58636eabfe86550e734efb3775ba4d739f,493.0162539150186
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,674.6673864489968
6c05e70130682975c1485a862b6e08b895650671,430.95459916784705
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,424.61088855914545
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,425.77237324781197
283df09083d3c7bec2590f22355c7ba32ec88623,470.6551960794427
40b96e97dc29dfc990656e30c1038e846b6c8ff2,0.0
ff362d0a648559b9146fb97ee248eb423c3d6a50,0.0
717ae2ab18e7ba03c4f3af66500ece6580b29b71,0.0
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,550.8781924915183
23131f453efc29c2af9553d307692c60a3add1ae,443.7881975001417
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,427.54281439005064
941646a7d24ee2837d7de90ff0a736bb8f61d68c,426.3027066589757
cd705413010e6e74f3b90ee78dbbd8b767488f0c,0.0
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,493.4382163888201
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,428.18557507327637
72882a9cffe151d94be90e02ce3967a91b628099,462.17151423945137
cf62916c9829bd3ad05104151eee856d6de7ca1c,608.1477163068217
6b8f4241357e65c0491cc0ef96396f811574134c,444.4680268510928
298806ed4313157d412e860ac3ea8833d6ca6970,0.0
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,426.3354028311127
4485f973590cff61be5ec78cb3032d5fdf25b809,0.0
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,457.4564294917405
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,0.0
8288badec4740382dbf7c33e4095cd4db0021bf7,423.93398311258807
5e139289eb167622f915eea3d1d6e49d15d1c873,478.0235441225251
fc050b2c8fa3446890fe1418332352177dd34506,447.3602022990375
8f309746992f374b4c2ea88f171233a9469ba649,449.6717318854935
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,457.6567379922162
145b6344526f9df32f4046c8227282477c51d69f,440.41270476587425
a22cd8d6b6ce7424065e477f2973bfd49b1ff2d6,460.88925636036845
b23775f4cd460ba687d77b058f2bc46381a0fbfe,436.68472295560764
87c4839ae2e1f274e88e7b9644fc1e1991d10aa2,625.93261194298
9d2de5f93789220f3287c5b2bff6e4ca5c0f5e42,0.0
08b5008c1ba3ee34dcafcb332c51d485da0313f4,0.0
d0c56c5d1e19653aeb2c6fdf16c80ed09270dcaa,444.2594356696934
2bf8abe8000927aeff885fdb26e82579b54bb657,430.553668519409
fb745761567cc26fe3b8240866c481797bc4aedf,0.0
dfcd80c91cf897b5a23dc36aeaeabf8137049ae0,484.28904502849696
3ef584654da4e658ecdffb68bc4398c97f850ccf,444.2329246814185
342a52f77f29b040bf07e9d4de7029ad604de09c,0.0
ea90166cae72eec871b4100ed8df997253bea84b,469.7163051833979
0e63d5d397c72b9c9ffa3974b3ccc8c228da98ca,495.6059490649659
39e7d2bf0be98a9698aa1369b7ca5576d392a777,445.98687434580387
